comparison,cell_index,cell_key,seed,baseline_step,followup_step,baseline_learning_rate,followup_learning_rate,baseline_full_gate_pass,followup_full_gate_pass,gate_transition,baseline_check_base_accuracy,baseline_check_population_risk,baseline_check_value_flip_effect,baseline_check_donor_accuracy,baseline_check_natural_swap_mse,followup_check_base_accuracy,followup_check_population_risk,followup_check_value_flip_effect,followup_check_donor_accuracy,followup_check_natural_swap_mse,baseline_base_mse,followup_base_mse,delta_base_mse,baseline_donor_mse,followup_donor_mse,delta_donor_mse,baseline_swap_mse,followup_swap_mse,delta_swap_mse,baseline_walsh_distractor_direct,followup_walsh_distractor_direct,delta_walsh_distractor_direct,baseline_walsh_interaction,followup_walsh_interaction,delta_walsh_interaction,baseline_walsh_distractor_only_interaction,followup_walsh_distractor_only_interaction,delta_walsh_distractor_only_interaction,baseline_walsh_target_interaction,followup_walsh_target_interaction,delta_walsh_target_interaction,baseline_walsh_leakage,followup_walsh_leakage,delta_walsh_leakage,baseline_walsh_total_error,followup_walsh_total_error,delta_walsh_total_error
low_lr_eval_b512_to_b2048,6,C32-d8-L2-H1-m4-ffn16,7,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0005434196209535003,0.0007456352468580008,0.00020221562590450048,0.0010993893956765532,0.0006218006601557136,-0.0004775887355208397,0.0005674114800058305,0.00031420739833265543,-0.0002532040816731751,7.67847232054919e-05,9.247029083780944e-05,1.5685567632317543e-05,9.490177035331726e-05,0.00013086745457258075,3.5965684219263494e-05,8.852645805745851e-06,1.9682047422975302e-05,1.082940161722945e-05,8.604911272414029e-05,0.00011118539259769022,2.5136279873549938e-05,0.00017168649355880916,0.0002233377454103902,5.165125185158104e-05,0.0005350123392418027,0.0006039253203198314,6.891298107802868e-05
low_lr_eval_b512_to_b2048,6,C32-d8-L2-H1-m4-ffn16,8,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00016071985010057688,0.00016199547098949552,1.2756208889186382e-06,0.00014613466919399798,0.00018270840519107878,3.65737359970808e-05,5.9136458730790764e-05,8.36682302178815e-05,2.4531771487090737e-05,1.3264758308650926e-05,6.896674312883988e-05,5.5701984820188954e-05,2.219317502749618e-05,9.870195935945958e-05,7.65087843319634e-05,1.1241054380661808e-06,1.8442689906805754e-05,1.7318584468739573e-05,2.10690686799353e-05,8.025926217669621e-05,5.919019349676091e-05,3.545793333614711e-05,0.00016766870248829946,0.00013221076915215235,0.00014311165432445705,0.0003187849069945514,0.00017567325267009437
low_lr_eval_b512_to_b2048,6,C32-d8-L2-H1-m4-ffn16,9,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0019615916535258293,0.0018270774744451046,-0.00013451417908072472,0.0021265591494739056,0.0017377045005559921,-0.00038885464891791344,0.0007396179717034101,0.0008425003616139293,0.00010288238991051912,0.0006653458112850785,0.0005256372969597578,-0.00013970851432532072,0.0011050640605390072,0.0006896959384903312,-0.000415368122048676,0.0002795597829390317,0.000123193662147969,-0.0001563661207910627,0.0008255041902884841,0.0005665022763423622,-0.00025900191394612193,0.0017704098718240857,0.001215333235450089,-0.0005550766363739967,0.0033318717032670975,0.002718213014304638,-0.0006136586889624596
low_lr_eval_b512_to_b2048,7,C32-d8-L2-H4-m4-ffn16,0,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.014682839624583721,0.006986095570027828,-0.007696744054555893,0.015729015693068504,0.007472506724298,-0.008256508968770504,0.0178607739508152,0.0073389653116464615,-0.01052180863916874,0.002793816616758704,0.002690270310267806,-0.00010354630649089813,0.004412783309817314,0.004156815353780985,-0.00025596795603632927,0.0011129006743431091,0.0010360432788729668,-7.685739547014236e-05,0.0032998828683048487,0.003120772074908018,-0.00017911079339683056,0.007206599926576018,0.006847085664048791,-0.0003595142625272274,0.009986378252506256,0.009608966298401356,-0.00037741195410490036
low_lr_eval_b512_to_b2048,7,C32-d8-L2-H4-m4-ffn16,1,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.017299680039286613,0.00435978826135397,-0.012939891777932644,0.019744878634810448,0.005966957658529282,-0.013777920976281166,0.02358662523329258,0.00632224278524518,-0.0172643824480474,0.005096757784485817,0.002137440722435713,-0.002959317062050104,0.003401221474632621,0.0015406990423798561,-0.0018605224322527647,0.00025026389630511403,0.00013044907245784998,-0.00011981482384726405,0.0031509576365351677,0.0014102499699220061,-0.0017407076666131616,0.008497979259118438,0.003678139764815569,-0.004819839494302869,0.011996106244623661,0.005904302000999451,-0.00609180424362421
low_lr_eval_b512_to_b2048,7,C32-d8-L2-H4-m4-ffn16,2,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.058264002203941345,0.05490498244762421,-0.0033590197563171387,0.053844258189201355,0.06037220358848572,0.006527945399284363,0.03135599195957184,0.04575333744287491,0.01439734548330307,0.026583440601825714,0.022325847297906876,-0.0042575933039188385,0.012565352022647858,0.0106346495449543,-0.0019307024776935577,0.0019003801280632615,0.0017422173405066133,-0.00015816278755664825,0.010664970614016056,0.008892430923879147,-0.0017725396901369095,0.03914879262447357,0.032960496842861176,-0.006188295781612396,0.06679847836494446,0.05713752657175064,-0.009660951793193817
low_lr_eval_b512_to_b2048,7,C32-d8-L2-H4-m4-ffn16,3,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.007060375530272722,0.01326083205640316,0.006200456526130438,0.010268113575875759,0.010121813975274563,-0.0001462996006011963,0.010853898711502552,0.008066784590482712,-0.0027871141210198402,0.006040352396667004,0.004536004737019539,-0.0015043476596474648,0.005453689023852348,0.004643694497644901,-0.000809994526207447,0.0010061318753287196,0.0010020174086093903,-4.114466719329357e-06,0.004447557497769594,0.003641677089035511,-0.0008058804087340832,0.011494041420519352,0.00917969923466444,-0.002314342185854912,0.01770978979766369,0.013573437929153442,-0.004136351868510246
low_lr_eval_b512_to_b2048,7,C32-d8-L2-H4-m4-ffn16,4,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.028337687253952026,0.034037258476018906,0.005699571222066879,0.025179991498589516,0.04545919597148895,0.020279204472899437,0.0361471064388752,0.041368115693330765,0.005221009254455566,0.01590745337307453,0.013061145320534706,-0.0028463080525398254,0.017807170748710632,0.01517556793987751,-0.0026316028088331223,0.004248988814651966,0.003712528385221958,-0.0005364604294300079,0.01355818286538124,0.011463038623332977,-0.0020951442420482635,0.033714624121785164,0.028236713260412216,-0.005477910861372948,0.04866195470094681,0.04092014208436012,-0.007741812616586685
low_lr_eval_b512_to_b2048,7,C32-d8-L2-H4-m4-ffn16,5,1600,1600,0.001,0.001,False,False,fail_to_fail,True,False,True,True,False,True,False,True,True,False,0.10504867136478424,0.10633917897939682,0.0012905076146125793,0.09525247663259506,0.09156396985054016,-0.003688506782054901,0.08077159523963928,0.06467653810977936,-0.016095057129859924,0.022469164803624153,0.025650491937994957,0.003181327134370804,0.029706882312893867,0.03135169669985771,0.0016448143869638443,0.010135803371667862,0.00961684063076973,-0.0005189627408981323,0.019571080803871155,0.021734854206442833,0.002163773402571678,0.05217604711651802,0.05700218863785267,0.004826141521334648,0.07610669732093811,0.08470821380615234,0.008601516485214233
low_lr_eval_b512_to_b2048,7,C32-d8-L2-H4-m4-ffn16,6,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.015262958593666553,0.019653722643852234,0.00439076405018568,0.03203658014535904,0.016352735459804535,-0.015683844685554504,0.03919657692313194,0.027365881949663162,-0.01183069497346878,0.005738579202443361,0.004608466289937496,-0.001130112912505865,0.008512518368661404,0.006889174692332745,-0.001623343676328659,0.002074555493891239,0.0016476206947118044,-0.0004269347991794348,0.0064379628747701645,0.005241554230451584,-0.0011964086443185806,0.014251097571104765,0.01149764098227024,-0.002753456588834524,0.01933160610496998,0.015967832878232002,-0.003363773226737976
low_lr_eval_b512_to_b2048,7,C32-d8-L2-H4-m4-ffn16,7,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.00342984008602798,0.010285181924700737,0.006855341838672757,0.010830631479620934,0.007014035247266293,-0.003816596232354641,0.007514819968491793,0.011045968160033226,0.0035311481915414333,0.003251601941883564,0.003382420400157571,0.00013081845827400684,0.004669268149882555,0.004585995804518461,-8.327234536409378e-05,0.0011575868120416999,0.0011153484228998423,-4.2238389141857624e-05,0.003511681454256177,0.0034706471487879753,-4.103430546820164e-05,0.007920870091766119,0.007968416204676032,4.754611290991306e-05,0.011022495105862617,0.011035187169909477,1.2692064046859741e-05
low_lr_eval_b512_to_b2048,7,C32-d8-L2-H4-m4-ffn16,8,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.007009333465248346,0.0075491550378501415,0.0005398215726017952,0.0011701007606461644,0.008407661691308022,0.007237560930661857,0.0053573790937662125,0.011113069020211697,0.005755689926445484,0.0015301043167710304,0.0024174919817596674,0.000887387664988637,0.002139259362593293,0.003236867254599929,0.0010976078920066357,0.00048721604980528355,0.000721031567081809,0.0002338155172765255,0.0016520433127880096,0.00251583568751812,0.0008637923747301102,0.0036693636793643236,0.005654359236359596,0.0019849955569952726,0.005082887597382069,0.007798251695930958,0.002715364098548889
low_lr_eval_b512_to_b2048,7,C32-d8-L2-H4-m4-ffn16,9,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.06134666129946709,0.0778973251581192,0.016550663858652115,0.0623832568526268,0.07147151231765747,0.00908825546503067,0.04846879094839096,0.06122743710875511,0.012758646160364151,0.02701837755739689,0.02520052343606949,-0.0018178541213274002,0.021927617490291595,0.02130884677171707,-0.0006187707185745239,0.004032413009554148,0.004206881392747164,0.00017446838319301605,0.017895204946398735,0.017101963981986046,-0.0007932409644126892,0.048945995047688484,0.04650937020778656,-0.002436624839901924,0.07896067947149277,0.07405894994735718,-0.00490172952413559
low_lr_eval_b512_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,0,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00028759147971868515,0.0002864418493118137,-1.149630406871438e-06,0.00029639434069395065,0.00025430283858440816,-4.209150210954249e-05,0.00013066250539850444,0.0001456293393857777,1.4966833987273276e-05,8.656940190121531e-05,0.00033915581298060715,0.00025258641107939184,0.0001516701013315469,0.000340200902428478,0.0001885308010969311,4.4113239709986374e-05,6.44273532088846e-05,2.0314113498898223e-05,0.00010755685798358172,0.00027577352011576295,0.00016821666213218123,0.00023823950323276222,0.0006793567154090852,0.00044111721217632294,0.0004176765214651823,0.001000954071059823,0.0005832775495946407
low_lr_eval_b512_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,1,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0005567441112361848,0.00026748667005449533,-0.0002892574411816895,0.00039640741306357086,0.00019806346972472966,-0.0001983439433388412,0.0004095335316378623,0.00017645163461565971,-0.0002330818970222026,0.0004109978617634624,8.57144477777183e-05,-0.0003252834139857441,0.0005175014375708997,7.694386295042932e-05,-0.0004405575746204704,0.0001085487674572505,1.1591126167331822e-05,-9.695764128991868e-05,0.0004089526482857764,6.535273132612929e-05,-0.0003435999169596471,0.0009284992993343621,0.00016265831072814763,-0.0007658409886062145,0.0014551078202202916,0.00032706442289054394,-0.0011280433973297477
low_lr_eval_b512_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,2,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0002560799475759268,0.00022320752032101154,-3.287242725491524e-05,0.00022947604884393513,0.00040214037289842963,0.0001726643240544945,0.00010117376950802281,0.00029336230363696814,0.00019218853412894532,0.00014740490587428212,0.00013285138993524015,-1.4553515939041972e-05,0.00018980700406245887,0.00011170861398568377,-7.80983900767751e-05,3.777458186959848e-05,1.4335071682580747e-05,-2.343951018701773e-05,0.000152032429468818,9.737355139805004e-05,-5.465887807076797e-05,0.000337211909936741,0.0002445600039209239,-9.265190601581708e-05,0.00057053635828197,0.0004254745726939291,-0.00014506178558804095
low_lr_eval_b512_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,3,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0007915826863609254,0.00044248162885196507,-0.00034910105750896037,0.00039563135942444205,0.0007562574464827776,0.00036062608705833554,0.00036999292206019163,0.0005643186159431934,0.0001943256938830018,0.0001492860756115988,0.00020677308202721179,5.7487006415612996e-05,0.0003726380236912519,0.0003806379099842161,7.99988629296422e-06,0.00012402872380334884,9.67076193774119e-05,-2.7321104425936937e-05,0.0002486092853359878,0.0002839303051587194,3.5321019822731614e-05,0.0005219240993028507,0.0005874109920114279,6.548689270857722e-05,0.0007617294904775918,0.0009414353407919407,0.00017970585031434894
low_lr_eval_b512_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,4,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0002841687819454819,0.00042250126716680825,0.00013833248522132635,0.0002929188485722989,0.0005997494445182383,0.0003068305959459394,0.00016924009833019227,0.00014918021042831242,-2.0059887901879847e-05,3.7289963074726984e-05,0.000286698603304103,0.00024940864022937603,4.842006819671951e-05,0.0001894486485980451,0.0001410285804013256,8.819838512863498e-06,2.5623825422371738e-05,1.680398690950824e-05,3.9600236050318927e-05,0.00016382482135668397,0.00012422458530636504,8.57100312714465e-05,0.00047614725190214813,0.00039043722063070163,0.00024260494683403522,0.0008822940289974213,0.000639689082163386
low_lr_eval_b512_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,5,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0002929691399913281,0.0003039123839698732,1.094324397854507e-05,0.0002809826983138919,0.00038745743222534657,0.00010647473391145468,0.00014152338553685695,0.00020299325115047395,6.1469865613617e-05,7.152051693992689e-05,0.00018866543541662395,0.00011714491847669706,6.724643026245758e-05,0.00027631971170194447,0.0002090732814394869,1.381627589580603e-05,6.208685954334214e-05,4.8270583647536114e-05,5.343015072867274e-05,0.0002142328448826447,0.00016080269415397197,0.00013876694720238447,0.0004649851471185684,0.00032621819991618395,0.00031018813024275005,0.0008173317764885724,0.0005071436462458223
low_lr_eval_b512_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,6,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0002392123860772699,0.00025502487551420927,1.581248943693936e-05,0.00025434268172830343,0.000248887314228341,-5.455367499962449e-06,0.00011255657591391355,0.00012419011909514666,1.1633543181233108e-05,4.153150075580925e-05,0.0001548558648210019,0.00011332436406519264,4.894598896498792e-05,0.0003062582982238382,0.0002573123092588503,8.808165148366243e-06,8.430275192949921e-05,7.549458678113297e-05,4.0137823816621676e-05,0.000221955546294339,0.00018181772247771733,9.047748972079717e-05,0.0004611141630448401,0.00037063667332404293,0.00025628373259678483,0.0007125471020117402,0.0004562633694149554
low_lr_eval_b512_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,7,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0003302358672954142,0.0003108432865701616,-1.939258072525263e-05,0.0003563233476597816,0.0003245059051550925,-3.18174425046891e-05,0.00011527584138093516,0.00012961047468706965,1.4334633306134492e-05,0.0002411397872492671,0.0003142393543384969,7.309956708922982e-05,0.0004673529474530369,0.0005715921288356185,0.00010423918138258159,0.00011636266572168097,0.00014073755301069468,2.4374887289013714e-05,0.00035099033266305923,0.0004308544739615172,7.986414129845798e-05,0.000708492734702304,0.0008858314831741154,0.00017733874847181141,0.0011117918184027076,0.0014010323211550713,0.0002892405027523637
low_lr_eval_b512_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,8,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00012625537056010216,0.00014933400962036103,2.3078639060258865e-05,0.00013116243644617498,0.0001378239830955863,6.661546649411321e-06,5.9330035583116114e-05,7.361829921137542e-05,1.4288263628259301e-05,3.583014040486887e-05,3.653172461781651e-05,7.015842129476368e-07,1.4653451216872782e-05,1.4201019439497031e-05,-4.5243177737575024e-07,1.5121033811738016e-06,1.4397669474419672e-06,-7.23364337318344e-08,1.3141348972567357e-05,1.2761252037307713e-05,-3.8009693525964394e-07,5.048359162174165e-05,5.073274405731354e-05,2.491524355718866e-07,0.00014566656318493187,0.00014798279153183103,2.316228346899152e-06
low_lr_eval_b512_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,9,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0003306226572021842,0.000540025532245636,0.00020940287504345179,0.00032485416159033775,0.00032988499151542783,5.0308299250900745e-06,9.050706285052001e-05,0.00034269149182364345,0.00025218442897312343,6.104905332904309e-05,0.00012536822760012,6.431917427107692e-05,7.193782948888838e-05,0.00019859106396324933,0.00012665323447436094,1.1556078788999002e-05,4.825206269742921e-05,3.669598390843021e-05,6.0381753428373486e-05,0.00015033900854177773,8.995725511340424e-05,0.00013298688281793147,0.00032395929156336933,0.00019097240874543786,0.0003302478289697319,0.0005705456715077162,0.00024029784253798425
